COMPANY_CD,COUNTERPARTY_CD,SEQ_NO,SEC_REF_NO,SEC_CATEGORY,SEC_TYPE,DEAL_TYPE,GUARANTOR_CD,CURRENCY,VARIATION_VALUE,VALUE,VALUE_FLUC,ISS_BANK_CD,ISS_BANK_REF,ADV_BANK_CD,ADV_BANK_REF,CONFIRM_BANK_CD,CONFIRM_BANK_REF,RECEIPT_DT,ISSUE_DT,EXPIRE_DT,RENEW_DT,CANCEL_DT,TENOR,REVIEW_DT,STATUS,REMARKS,FLAG,INORDER_HIST,ENT_BY,ENT_DT,MODIFY_DT,MODIFY_BY,APRV_DT,APRV_BY,SEQ_REV_NO,GX,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_REVERSAL,SAP_REVERSAL_BY,SAP_REVERSAL_DT,PG_REF,CR_DR,TDS_AMT,TDS_STRUCT_CD,LOG_SEQ_NO,LOG_ENT_DT
PipeInfra:0:NA=PUR,PipeInfra,12,PipeInfra-S-7-V3,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,11/06/2024 00:00:00,11/06/2024 00:00:00,30/06/2025 00:00:00,20/06/2024 00:00:00,null,385,19/05/2025 00:00:00,O,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,Y,Y,125,20/06/2024 00:00:00,20/06/2024 00:00:00,125,20/06/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,20/06/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,9,PipeInfra-S-4-V1,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,29/02/2024 00:00:00,29/02/2024 00:00:00,30/06/2024 00:00:00,29/02/2024 00:00:00,20/06/2024 00:00:00,123,17/05/2024 00:00:00,R,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728. Amd 2 - Extend MD to 30 June 2024,X,Y,125,29/02/2024 00:00:00,29/02/2024 00:00:00,125,29/02/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,20/06/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,13,PipeInfra-S-4-V2,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,29/02/2024 00:00:00,20/06/2024 00:00:00,30/06/2024 00:00:00,20/06/2024 00:00:00,null,123,17/05/2024 00:00:00,A,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728. Amd 2 - Extend MD to 30 June 2024,null,Y,125,20/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/06/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,13,PipeInfra-S-4-V2,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,10/06/2024 00:00:00,10/06/2024 00:00:00,30/06/2025 00:00:00,20/06/2024 00:00:00,null,386,19/05/2025 00:00:00,O,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728.,Y,Y,125,20/06/2024 00:00:00,20/06/2024 00:00:00,125,20/06/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,20/06/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,11,PipeInfra-S-6-V1,I,LC,Gas,null,1,Fixed,108514022,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,29/02/2024 00:00:00,29/02/2024 00:00:00,30/06/2024 00:00:00,01/03/2024 00:00:00,26/04/2024 00:00:00,123,17/05/2024 00:00:00,C,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR54 257 011. Max liability: INR108 514 022. MIGRATED TO FMSNG: PipeInfra-S-1,X,Y,125,01/03/2024 00:00:00,26/04/2024 00:00:00,125,01/03/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,26/04/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,10,PipeInfra-S-7-V2,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,29/02/2024 00:00:00,29/02/2024 00:00:00,30/06/2024 00:00:00,01/03/2024 00:00:00,20/06/2024 00:00:00,123,17/05/2024 00:00:00,R,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,X,Y,125,01/03/2024 00:00:00,01/03/2024 00:00:00,125,01/03/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,20/06/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,12,PipeInfra-S-7-V3,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,29/02/2024 00:00:00,20/06/2024 00:00:00,30/06/2024 00:00:00,20/06/2024 00:00:00,null,123,17/05/2024 00:00:00,A,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,null,Y,125,20/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/06/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,4,PipeInfra-S-4,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,04/01/2024 00:00:00,19/04/2023 00:00:00,30/04/2024 00:00:00,null,29/02/2024 00:00:00,378,04/03/2024 00:00:00,R,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728. Amd 1 - Extend MD to 30 Apr 2024,X,Y,125,20/04/2023 00:00:00,16/01/2024 00:00:00,125,16/01/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,6,29/02/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,9,PipeInfra-S-4-V1,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,04/01/2024 00:00:00,29/02/2024 00:00:00,30/04/2024 00:00:00,29/02/2024 00:00:00,null,378,04/03/2024 00:00:00,A,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728. Amd 1 - Extend MD to 30 Apr 2024,null,Y,125,29/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/02/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,9,PipeInfra-S-4-V1,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,29/02/2024 00:00:00,29/02/2024 00:00:00,30/06/2024 00:00:00,29/02/2024 00:00:00,null,123,17/05/2024 00:00:00,O,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728. Amd 2 - Extend MD to 30 June 2024,Y,Y,125,29/02/2024 00:00:00,29/02/2024 00:00:00,125,29/02/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,29/02/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,8,PipeInfra-S-7-V1,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,18/09/2023 00:00:00,15/09/2023 00:00:00,30/04/2024 00:00:00,21/09/2023 00:00:00,01/03/2024 00:00:00,229,14/03/2024 00:00:00,R,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. Amd 8 on 15 Sep 2023. ,X,Y,125,21/09/2023 00:00:00,21/09/2023 00:00:00,125,21/09/2023 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,01/03/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,10,PipeInfra-S-7-V2,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,18/09/2023 00:00:00,01/03/2024 00:00:00,30/04/2024 00:00:00,01/03/2024 00:00:00,null,229,14/03/2024 00:00:00,A,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. Amd 8 on 15 Sep 2023. ,null,Y,125,01/03/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/03/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,10,PipeInfra-S-7-V2,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,29/02/2024 00:00:00,29/02/2024 00:00:00,30/06/2024 00:00:00,01/03/2024 00:00:00,null,123,17/05/2024 00:00:00,O,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,Y,Y,125,01/03/2024 00:00:00,01/03/2024 00:00:00,125,01/03/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,01/03/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,6,PipeInfra-S-6,I,LC,Gas,null,1,Fixed,108514022,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,05/10/2023 00:00:00,21/04/2023 00:00:00,30/04/2024 00:00:00,null,01/03/2024 00:00:00,376,14/03/2024 00:00:00,R,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR54 257 011. Max liability: INR108 514 022,X,Y,125,10/05/2023 00:00:00,06/10/2023 00:00:00,125,06/10/2023 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,7,01/03/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,11,PipeInfra-S-6-V1,I,LC,Gas,null,1,Fixed,108514022,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,05/10/2023 00:00:00,01/03/2024 00:00:00,30/04/2024 00:00:00,01/03/2024 00:00:00,null,376,14/03/2024 00:00:00,A,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR54 257 011. Max liability: INR108 514 022,null,Y,125,01/03/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/03/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,11,PipeInfra-S-6-V1,I,LC,Gas,null,1,Fixed,108514022,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,29/02/2024 00:00:00,29/02/2024 00:00:00,30/06/2024 00:00:00,01/03/2024 00:00:00,null,123,17/05/2024 00:00:00,O,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR54 257 011. Max liability: INR108 514 022,Y,Y,125,01/03/2024 00:00:00,01/03/2024 00:00:00,125,01/03/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,01/03/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,12,PipeInfra-S-7-V3,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,11/06/2024 00:00:00,11/06/2024 00:00:00,30/06/2025 00:00:00,20/06/2024 00:00:00,29/11/2024 00:00:00,385,19/05/2025 00:00:00,R,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,X,Y,125,20/06/2024 00:00:00,20/06/2024 00:00:00,125,20/06/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,29/11/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,14,PipeInfra-S-7-V4,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,11/06/2024 00:00:00,29/11/2024 00:00:00,30/06/2025 00:00:00,29/11/2024 00:00:00,null,385,19/05/2025 00:00:00,A,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,null,Y,125,29/11/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/11/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,14,PipeInfra-S-7-V4,I,LC,Capacity,null,1,Fixed,299968870,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,22/11/2024 00:00:00,22/11/2024 00:00:00,31/12/2025 00:00:00,29/11/2024 00:00:00,null,405,13/10/2025 00:00:00,O,SEIPL - SN4. Face Value: INR149 984 435. Max Liablity: INR 299 968 870. ,Y,Y,125,29/11/2024 00:00:00,29/11/2024 00:00:00,125,29/11/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,29/11/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,13,PipeInfra-S-4-V2,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,10/06/2024 00:00:00,10/06/2024 00:00:00,30/06/2025 00:00:00,20/06/2024 00:00:00,29/11/2024 00:00:00,386,19/05/2025 00:00:00,R,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728.,X,Y,125,20/06/2024 00:00:00,20/06/2024 00:00:00,125,20/06/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,29/11/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,15,PipeInfra-S-4-V3,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,10/06/2024 00:00:00,29/11/2024 00:00:00,30/06/2025 00:00:00,29/11/2024 00:00:00,null,386,19/05/2025 00:00:00,A,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728.,null,Y,125,29/11/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/11/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,15,PipeInfra-S-4-V3,I,LC,Capacity,null,1,Fixed,14665728,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,21/11/2024 00:00:00,21/11/2024 00:00:00,31/12/2025 00:00:00,29/11/2024 00:00:00,null,406,13/10/2025 00:00:00,O,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728.,Y,Y,125,29/11/2024 00:00:00,29/11/2024 00:00:00,125,29/11/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,29/11/2024 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,1,PipeInfra-S-1,I,LC,Gas,null,1,Fixed,8425200,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM320529,Axis Bank Ltd,null,null,null,24/03/2022 00:00:00,24/03/2022 00:00:00,30/04/2023 00:00:00,null,null,403,03/04/2023 00:00:00,A,PIL - Parking Service,null,null,125,22/06/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/06/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,2,PipeInfra-S-2,I,LC,Capacity,null,1,Fixed,5745152,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321795,Axis Bank Ltd,null,null,null,03/10/2022 00:00:00,03/10/2022 00:00:00,30/04/2023 00:00:00,null,null,210,null,A,null,null,null,176,20/10/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/10/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,3,PipeInfra-S-3,I,LC,Capacity,null,1,Fixed,41764194,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321750,Axis Bank Ltd,null,null,null,27/09/2022 00:00:00,27/09/2022 00:00:00,30/01/2023 00:00:00,null,null,126,null,A,null,null,null,176,20/10/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/10/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,3,PipeInfra-S-3,I,LC,Capacity,null,1,Fixed,85528388,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321750,Axis Bank Ltd,null,null,null,27/09/2022 00:00:00,27/09/2022 00:00:00,30/04/2023 00:00:00,null,null,216,null,A,null,null,null,176,20/10/2022 00:00:00,23/12/2022 00:00:00,176,null,null,0,K,null,null,null,null,null,null,null,null,null,null,4,23/12/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,2,PipeInfra-S-2,I,LC,Capacity,null,1,Fixed,14607482,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321795,Axis Bank Ltd,null,null,null,03/10/2022 00:00:00,03/10/2022 00:00:00,30/04/2023 00:00:00,null,null,210,null,A,null,null,null,176,20/10/2022 00:00:00,28/10/2022 00:00:00,176,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,28/10/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,3,PipeInfra-S-3,I,LC,Capacity,null,1,Fixed,85528388,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321750,Axis Bank Ltd,null,null,null,27/09/2022 00:00:00,27/09/2022 00:00:00,30/01/2023 00:00:00,null,null,126,null,A,null,null,null,176,20/10/2022 00:00:00,30/11/2022 00:00:00,176,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,30/11/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,2,PipeInfra-S-2,I,LC,Capacity,null,1,Fixed,29214964,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321795,Axis Bank Ltd,null,null,null,03/10/2022 00:00:00,03/10/2022 00:00:00,30/04/2023 00:00:00,null,null,210,null,A,null,null,null,176,20/10/2022 00:00:00,01/12/2022 00:00:00,176,null,null,0,K,null,null,null,null,null,null,null,null,null,null,4,01/12/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,3,PipeInfra-S-3,I,LC,Capacity,null,1,Fixed,85528388,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321750,Axis Bank Ltd,null,null,null,27/09/2022 00:00:00,27/09/2022 00:00:00,30/04/2023 00:00:00,null,null,216,null,A,null,null,null,176,20/10/2022 00:00:00,23/12/2022 00:00:00,176,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,23/12/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,2,PipeInfra-S-2,I,LC,Capacity,null,1,Fixed,14607482,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM321795,Axis Bank Ltd,null,null,null,03/10/2022 00:00:00,03/10/2022 00:00:00,30/04/2023 00:00:00,null,null,210,null,A,null,null,null,176,20/10/2022 00:00:00,28/10/2022 00:00:00,176,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,28/10/2022 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,6,PipeInfra-S-6,I,LC,Gas,null,1,Fixed,30066576,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,21/04/2023 00:00:00,21/04/2023 00:00:00,30/04/2024 00:00:00,null,null,376,29/03/2024 00:00:00,A,SEMTIPL:  Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR15 033 288. Max liability: INR30 066 576,null,null,125,10/05/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,10/05/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,5,PipeInfra-S-5,I,LC,Gas,null,1,Fixed,79480648,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749790,null,null,null,null,24/04/2023 00:00:00,24/04/2023 00:00:00,30/07/2023 00:00:00,null,null,98,22/06/2023 00:00:00,A,null,null,null,105,03/05/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,03/05/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,4,PipeInfra-S-4,I,LC,Capacity,null,1,Fixed,7332864,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,19/04/2023 00:00:00,19/04/2023 00:00:00,30/01/2024 00:00:00,null,null,287,null,A,MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728,null,null,125,20/04/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/04/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,4,PipeInfra-S-4,I,LC,Capacity,null,1,Fixed,7332864,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,19/04/2023 00:00:00,19/04/2023 00:00:00,30/01/2024 00:00:00,null,null,287,null,A,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728,null,null,125,20/04/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,6,PipeInfra-S-6,I,LC,Gas,null,1,Fixed,30066576,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,21/04/2023 00:00:00,21/04/2023 00:00:00,30/04/2024 00:00:00,null,null,376,29/03/2024 00:00:00,A,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR15 033 288. Max liability: INR30 066 576,null,null,125,10/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,5,PipeInfra-S-5,I,LC,Gas,null,1,Fixed,79480648,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749790,null,null,null,null,24/04/2023 00:00:00,24/04/2023 00:00:00,30/07/2023 00:00:00,null,null,98,22/06/2023 00:00:00,A,SEIPL: FOR TRANSPORTATION OF NATURAL GAS - GTA DD 13 MAY 2022. Face Value: INR39 740 324. Max Liability: INR79 480 648. ,null,null,105,03/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,6,PipeInfra-S-6,I,LC,Gas,null,1,Fixed,15033288,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,21/04/2023 00:00:00,21/04/2023 00:00:00,30/04/2024 00:00:00,null,null,376,29/03/2024 00:00:00,A,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR15 033 288. Max liability: INR30 066 576,null,null,125,10/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,5,PipeInfra-S-5,I,LC,Gas,null,1,Fixed,39740324,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749790,null,null,null,null,24/04/2023 00:00:00,24/04/2023 00:00:00,30/07/2023 00:00:00,null,null,98,22/06/2023 00:00:00,A,SEIPL: FOR TRANSPORTATION OF NATURAL GAS - GTA DD 13 MAY 2022. Face Value: INR39 740 324. Max Liability: INR79 480 648. ,null,null,105,03/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,5,PipeInfra-S-5,I,LC,Gas,null,1,Fixed,39740324,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749790,null,null,null,null,24/04/2023 00:00:00,24/04/2023 00:00:00,30/07/2023 00:00:00,null,null,98,22/06/2023 00:00:00,A,SEIPL: FOR TRANSPORTATION OF NATURAL GAS - GTA DD 13 MAY 2022. Face Value: INR39 740 324. Max Liability: INR79 480 648. ,null,null,105,03/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,4,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,4,PipeInfra-S-4,I,LC,Capacity,null,1,Fixed,7332864,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749759,Axis Bank Ltd,null,null,null,19/04/2023 00:00:00,19/04/2023 00:00:00,30/01/2024 00:00:00,null,null,287,null,A,SEIPL - MASTER PARKING SERVICE AGMT DD 12 NOV 2021. FACE VALUE: INR7 332 864. MAX LIABILITY: INR14 665 728,null,null,125,20/04/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,7,PipeInfra-S-7,I,LC,Capacity,null,1,Fixed,220488222,0,Standard Chartered Bank ,530020029371,Axis Bank Ltd,null,null,null,19/04/2023 00:00:00,11/05/2021 00:00:00,30/04/2024 00:00:00,null,null,1086,14/03/2024 00:00:00,A,SEIPL - Transferred from FMS Gail-S-12. Face Value: INR110 244 111.00. Max Liablity: INR 220 488 222.00. Amd 7 on 19 Apr 2023. ,null,null,125,22/06/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,6,PipeInfra-S-6,I,LC,Gas,null,1,Fixed,30066576,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749757,null,null,null,null,21/04/2023 00:00:00,21/04/2023 00:00:00,30/04/2024 00:00:00,null,null,376,29/03/2024 00:00:00,A,SEMTIPL: TRANSPORTATION OF NATURAL GAS FGTA DD 26 SEP 2022. Replace expiring SBLC ref: SDCBOM321795. Face value of SBLC: INR15 033 288. Max liability: INR30 066 576,null,null,125,10/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,4,28/06/2023 00:00:00
PipeInfra:0:NA=PUR,PipeInfra,5,PipeInfra-S-5,I,LC,Gas,null,1,Fixed,79480648,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749790,null,null,null,null,24/04/2023 00:00:00,24/04/2023 00:00:00,30/07/2023 00:00:00,null,null,98,22/06/2023 00:00:00,A,SEIPL: FOR TRANSPORTATION OF NATURAL GAS - GTA DD 13 MAY 2022. Face Value: INR39 740 324. Max Liability: INR79 480 648. ,null,null,105,03/05/2023 00:00:00,28/06/2023 00:00:00,125,null,null,0,K,null,null,null,null,null,null,null,null,null,null,5,28/06/2023 00:00:00
