COMPANY_CD,SUPPLIER_CD,VENDOR_CD,INVOICE_TYPE,EFF_DT,SEQ_NO,INVOICE_NO,INVOICE_SEQ,ITEM_DESCRIPTION,SALE_PRICE,SALE_PRICE_UNIT,TAX_STRUCT_CD,FINANCIAL_YEAR,HSN_CODE,SAC_CODE,PURCHASE_NO,REFERENCE_NO,VESSEL_CD,VESSEL_AGENT,VESSEL_FLAG,GRT,IMPORTER,QUANTITY,CARGO_DT,CARGO_AMOUNT,TAX_CD,GATE_PASS_NO,HRS_BERTHING,TIME_SLOTS_BERTHING,FLAG_SAC,SALE_NO,PACER_NO,VENDOR_SUPP_INV_REF,UAM_NO,CARGO_TYPE,CESS_RATE,CESS_AMOUNT,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,TAX_EFF_DT,DISCHARGE_PORT,SIGN,AMT_DESCRIPTION,ITEM_AMT,ITEM_FLAG,INV_FLAG,REF_NO,CRITERIA,ITEM_TAX_AMT,TOTAL_CESS_AMOUNT
2,SEIPL,205,SFA,18/12/2019,1,00596/19-20,596,SALE OF OLD LAPTOP HP ELITEBOOK 745 G3,7923.73,1,CGST 9%@SGST 9%,2019-2020,84713010,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-15/19,null,null,NO,null,null,0,34,18/12/2019 00:00:00,null,null,null,null,null,null,7923.73,null,F,null,null,1426,0
2,SEIPL,206,SFA,18/12/2019,1,00597/19-20,597,SALE OF OLD LAPTOP HP ELITEBOOK 745 G3,7923.72,1,CGST 9%@SGST 9%,2019-2020,84713010,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-16/19,null,null,NO,null,null,0,34,18/12/2019 00:00:00,null,null,null,null,null,null,7923.72,null,F,null,null,1426,0
2,SEIPL,207,SFA,18/12/2019,1,00598/19-20,598,SALE OF OLD LAPTOP HP ELITEBOOK 745 G3,7923.73,1,CGST 9%@SGST 9%,2019-2020,84713010,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-17/19,null,null,NO,null,null,0,34,18/12/2019 00:00:00,null,null,null,null,null,null,7923.73,null,F,null,null,1426,0
2,SEIPL,208,SFA,18/12/2019,1,00599/19-20,599,SALE OF OLD DESKTOP HP 705 G2 ELITE,6122.88,1,CGST 9%@SGST 9%,2019-2020,84713010,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-18/19,null,null,NO,null,null,0,34,18/12/2019 00:00:00,null,null,null,null,null,null,6122.88,null,F,null,null,1102,0
2,SEIPL,209,SFA,18/12/2019,1,00600/19-20,600,SALE OF OLD DESKTOP HP 705 G2 ELITE,6122.88,1,CGST 9%@SGST 9%,2019-2020,84713010,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-19/19,null,null,NO,null,null,0,34,18/12/2019 00:00:00,null,null,null,null,null,null,6122.88,null,F,null,null,1102,0
2,SEIPL,58,SFA,22/03/2019,1,00602/18-19,602,DAMAGED OFFICE CHAIR  PARTITION,8000,1,CGST 9%@SGST 9%,2018-2019,9403,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,8000,null,F,null,null,1440,0
2,SEIPL,58,SFA,22/03/2019,2,00602/18-19,602,RUBBER BELLOW,20000,1,CGST 9%@SGST 9%,2018-2019,4007,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,PC,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,20000,null,F,null,null,3600,0
2,SEIPL,58,SFA,22/03/2019,3,00602/18-19,602,VACUUM CONTACTOR TROLLEY,8000,1,CGST 9%@SGST 9%,2018-2019,8487,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,PC,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,8000,null,F,null,null,1440,0
2,SEIPL,58,SFA,22/03/2019,4,00602/18-19,602,ECU TRANSFORMER,80000,1,CGST 9%@SGST 9%,2018-2019,8504,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,PC,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,80000,null,F,null,null,14400,0
2,SEIPL,58,SFA,22/03/2019,5,00602/18-19,602,ELECTRICAL MOTOR,25000,1,CGST 9%@SGST 9%,2018-2019,8501,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,25000,null,F,null,null,4500,0
2,SEIPL,58,SFA,22/03/2019,6,00602/18-19,602,BUTTERFLY VALVE,500,1,CGST 9%@SGST 9%,2018-2019,8540,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,500,null,F,null,null,90,0
2,SEIPL,58,SFA,22/03/2019,7,00602/18-19,602,CHILLER WATER PUMP HVAC UNIT,2000,1,CGST 9%@SGST 9%,2018-2019,8414,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,2000,null,F,null,null,360,0
2,SEIPL,58,SFA,22/03/2019,8,00602/18-19,602,CONDENSER COIL  SCROLL  ROTARY COMPRESSOR,11000,1,CGST 9%@SGST 9%,2018-2019,8419,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,11000,null,F,null,null,1980,0
2,SEIPL,58,SFA,22/03/2019,9,00602/18-19,602,SERVER RACK,3500,1,CGST 9%@SGST 9%,2018-2019,8471,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,3500,null,F,null,null,630,0
2,SEIPL,58,SFA,22/03/2019,10,00602/18-19,602,METAL CUPBOARD  TOOL BOX  FENCING WIRE,12000,1,CGST 9%@SGST 9%,2018-2019,7204,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,12000,null,F,null,null,2160,0
2,SEIPL,58,SFA,22/03/2019,11,00602/18-19,602,SCAFFOLDING ITEMS SCRAP,5000,1,CGST 9%@SGST 9%,2018-2019,7308,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,5000,null,F,null,null,900,0
2,SEIPL,58,SFA,22/03/2019,12,00602/18-19,602,OLD BICYCLES,500,1,CGST 6%@SGST 6%,2018-2019,8712,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,500,null,F,null,null,60,0
2,SEIPL,58,SFA,22/03/2019,13,00602/18-19,602,OLD BICYCLE GARAGE CABIN,5000,1,CGST 6%@SGST 6%,2018-2019,8712,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,5000,null,F,null,null,600,0
2,SEIPL,58,SFA,22/03/2019,14,00602/18-19,602,DRY CHEMICAL POWDER,500,1,CGST 9%@SGST 9%,2018-2019,3813,null,null,null,null,null,null,null,null,1,null,null,C,1837-38-39-40-41,null,null,null,HLPL/D063/19,null,null,LS,null,null,0,34,27/03/2019 00:00:00,null,null,null,null,null,null,500,null,F,null,null,90,0
2,SEIPL,58,SFA,27/12/2019,1,00603/19-20,603,SALE OF WASTE PAPER  PLASTIC  RUBBER  GLASS SCRAP,3,1,CGST 9%@SGST 9%,2019-2020,3915,null,null,null,null,null,null,null,null,1580,null,null,C,2120,null,null,null,SEIPL/D066/19,null,null,KG,null,null,0,34,27/12/2019 00:00:00,null,null,null,null,null,null,4740,null,F,null,null,854,0
2,SEIPL,58,SFA,30/12/2019,1,00604/19-20,604, SALE OF WASTE PAPER  PLASTIC  RUBBER  GLASS SCRAP,3,1,CGST 9%@SGST 9%,2019-2020,3915,null,null,null,null,null,null,null,null,1300,null,null,C,2122,null,null,null,HLPL/D066/19,null,null,KG,null,null,0,34,31/12/2019 00:00:00,null,null,null,null,null,null,3900,null,F,null,null,702,0
2,SEIPL,58,SFA,23/01/2020,1,00666/19-20,666,SALE OF METAL SCRAP,30,1,CGST 9%@SGST 9%,2019-2020,7204,null,null,null,null,null,null,null,null,5350,null,null,C,2136,null,null,null,HLPL/D066/19,null,null,KG,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,160500,null,F,null,null,28890,0
2,SEIPL,214,SFA,23/01/2020,1,00667/19-20,667,SALE OF WHITE BOARD - 10 NOS,50,1,CGST 9%@SGST 9%,2019-2020,8471,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,50,null,F,null,null,10,0
2,SEIPL,214,SFA,23/01/2020,2,00667/19-20,667,SALE OF OLD EMPTY DATABOX - 2 NOS,25,1,CGST 9%@SGST 9%,2019-2020,8536,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,25,null,F,null,null,4,0
2,SEIPL,214,SFA,23/01/2020,3,00667/19-20,667,SALE OF OLD IRON PIPE - 1 LOT,75,1,CGST 9%@SGST 9%,2019-2020,7303,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,75,null,F,null,null,14,0
2,SEIPL,214,SFA,23/01/2020,4,00667/19-20,667,SALE OF OLD FLOOR SPRING - 4 NOS,25,1,CGST 9%@SGST 9%,2019-2020,8302,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,25,null,F,null,null,4,0
2,SEIPL,214,SFA,23/01/2020,5,00667/19-20,667,SALE OF ACP OLD SHEET - 2 LOT,250,1,CGST 9%@SGST 9%,2019-2020,7616,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,250,null,F,null,null,46,0
2,SEIPL,214,SFA,23/01/2020,6,00667/19-20,667,SALE OF WOODEN PLANKS - 1 LOT,25,1,CGST 9%@SGST 9%,2019-2020,4811,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,25,null,F,null,null,4,0
2,SEIPL,214,SFA,23/01/2020,7,00667/19-20,667,SALE OF OLD GARDEN UMBRELLA - 2 NOS,25,1,CGST 6%@SGST 6%,2019-2020,6601,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,25,null,F,null,null,4,0
2,SEIPL,214,SFA,23/01/2020,8,00667/19-20,667,SALE OF OLD AWNING ARMS - 3 NOS,25,1,CGST 6%@SGST 6%,2019-2020,6306,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D068/19,null,null,LOT,null,null,0,34,24/01/2020 00:00:00,null,null,null,null,null,null,25,null,F,null,null,4,0
2,SEIPL,58,SFA,27/01/2020,1,00670/19-20,670, SALE OF WASTE PAPER  PLASTIC  RUBBER  GLASS SCRAP,3,1,CGST 9%@SGST 9%,2019-2020,3915,null,null,null,null,null,null,null,null,1520,null,null,C,2137,null,null,null,HLPL/D066/19,null,null,KG,null,null,0,34,27/01/2020 00:00:00,null,null,null,null,null,null,4560,null,F,null,null,820,0
2,SEIPL,58,SFA,16/03/2020,1,00769/19-20,769,SALE OF WASTE PAPER  PLASTIC  RUBBER  GLASS SCRAP,3,1,CGST 9%@SGST 9%,2019-2020,3915,null,null,null,null,null,null,null,null,1760,null,null,C,2225,null,null,null,HLPL/D066/19,null,null,KG,null,null,0,34,16/03/2020 00:00:00,null,null,null,null,null,null,5280,null,F,null,null,950,0
2,SEIPL,58,SFA,16/03/2020,1,00770/19-20,770,SALE OF WASTE PAPER  PLASTIC  RUBBER  GLASS SCRAP,3,1,CGST 9%@SGST 9%,2019-2020,3915,null,null,null,null,null,null,null,null,1190,null,null,C,2228,null,null,null,HLPL/D066/19,null,null,KG,null,null,0,34,16/03/2020 00:00:00,null,null,null,null,null,null,3570,null,F,null,null,642,0
2,SEIPL,161,SFA,27/03/2020,1,00811/19-20,811,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-1,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,216,SFA,27/03/2020,1,00812/19-20,812,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-2,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,200,SFA,27/03/2020,1,00813/19-20,813,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-3,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,217,SFA,27/03/2020,1,00814/19-20,814,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-4,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,218,SFA,27/03/2020,1,00815/19-20,815,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-5,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,130,SFA,27/03/2020,1,00816/19-20,816,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-6,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,219,SFA,27/03/2020,1,00817/19-20,817,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-7,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,220,SFA,27/03/2020,1,00818/19-20,818,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-7,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,148,SFA,27/03/2020,1,00819/19-20,819,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-9,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,205,SFA,27/03/2020,1,00820/19-20,820,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-16,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,171,SFA,27/03/2020,1,00821/19-20,821,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-10,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,201,SFA,27/03/2020,1,00822/19-20,822,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-15,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,127,SFA,27/03/2020,1,00823/19-20,823,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-11,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,64,SFA,27/03/2020,1,00824/19-20,824,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-12,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,160,SFA,27/03/2020,1,00825/19-20,825,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-13,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,221,SFA,27/03/2020,1,00826/19-20,826,SALE OF OLD IPHONE 8 64 GB SPACE GREY,11608,1,CGST 6%@SGST 6%,2019-2020,85171290,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,SEIPL/D070/20-14,null,null,PC,null,null,0,34,27/03/2020 00:00:00,null,null,null,null,null,null,11608,null,F,null,null,1392,0
2,SEIPL,176,SFA,22/07/2020,1,F0001/20-21,1,SALE OF OLD ARGOX SCANNER,.8475,1,CGST 9%@SGST 9%,2020-2021,8471,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,.85,null,F,null,null,0,0
2,SEIPL,176,SFA,22/07/2020,2,F0001/20-21,1,SALE OF OLD PROJECTOR LAMP,.8475,1,CGST 9%@SGST 9%,2020-2021,8529,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,.85,null,F,null,null,0,0
2,SEIPL,176,SFA,22/07/2020,3,F0001/20-21,1,SALE OF OLD HP LAPTOP STAND,.8475,1,CGST 9%@SGST 9%,2020-2021,8471,null,null,null,null,null,null,null,null,26,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,22.04,null,F,null,null,4,0
2,SEIPL,176,SFA,22/07/2020,4,F0001/20-21,1,SALE OF OLD HP DOCKING STATION,.8475,1,CGST 9%@SGST 9%,2020-2021,84713010,null,null,null,null,null,null,null,null,56,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,47.46,null,F,null,null,8,0
2,SEIPL,176,SFA,22/07/2020,5,F0001/20-21,1,SALE OF OLD APC UPS SMALL,.8475,1,CGST 9%@SGST 9%,2020-2021,8504,null,null,null,null,null,null,null,null,41,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,34.75,null,F,null,null,6,0
2,SEIPL,176,SFA,22/07/2020,6,F0001/20-21,1,SALE OF OLD HP USB KEYBOARD,.8475,1,CGST 9%@SGST 9%,2020-2021,84716040,null,null,null,null,null,null,null,null,75,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,63.56,null,F,null,null,12,0
2,SEIPL,176,SFA,22/07/2020,7,F0001/20-21,1,SALE OF OLD HP USB MOUSE,.8475,1,CGST 9%@SGST 9%,2020-2021,84716060,null,null,null,null,null,null,null,null,116,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,98.31,null,F,null,null,18,0
2,SEIPL,176,SFA,22/07/2020,8,F0001/20-21,1,SALE OF OLD LOGITECH USB HEADPHONES,.8475,1,CGST 9%@SGST 9%,2020-2021,8518,null,null,null,null,null,null,null,null,56,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,47.46,null,F,null,null,8,0
2,SEIPL,176,SFA,22/07/2020,9,F0001/20-21,1,SALE OF OLD HITACHI CP-DX300 PROJECTOR,67.7966,1,CGST 9%@SGST 9%,2020-2021,8528,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,67.8,null,F,null,null,12,0
2,SEIPL,176,SFA,22/07/2020,10,F0001/20-21,1,SALE OF OLD POWER STABILIZER,.8475,1,CGST 9%@SGST 9%,2020-2021,8504,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,.85,null,F,null,null,0,0
2,SEIPL,176,SFA,22/07/2020,11,F0001/20-21,1,SALE OF OLD SATA DVD DRIVES,.8475,1,CGST 9%@SGST 9%,2020-2021,8473,null,null,null,null,null,null,null,null,2,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,1.7,null,F,null,null,0,0
2,SEIPL,176,SFA,22/07/2020,12,F0001/20-21,1,SALE OF OLD HP HP VP6120 PROJECTOR,67.7966,1,CGST 9%@SGST 9%,2020-2021,8528,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,67.8,null,F,null,null,12,0
2,SEIPL,176,SFA,22/07/2020,13,F0001/20-21,1,SALE OF OLD HP 1955 MONITOR,1271.1864,1,CGST 9%@SGST 9%,2020-2021,85285100,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,1271.19,null,F,null,null,228,0
2,SEIPL,176,SFA,22/07/2020,14,F0001/20-21,1,SALE OF OLD HP 1702 MONITOR,1016.9492,1,CGST 9%@SGST 9%,2020-2021,85285100,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,1016.95,null,F,null,null,184,0
2,SEIPL,176,SFA,22/07/2020,15,F0001/20-21,1,SALE OF OLD HP 1740 MONITOR,1016.9492,1,CGST 9%@SGST 9%,2020-2021,85285100,null,null,null,null,null,null,null,null,9,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,9152.54,null,F,null,null,1648,0
2,SEIPL,176,SFA,22/07/2020,16,F0001/20-21,1,SALE OF OLD HCL MONITOR,67.7966,1,CGST 9%@SGST 9%,2020-2021,85285100,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,67.8,null,F,null,null,12,0
2,SEIPL,176,SFA,22/07/2020,17,F0001/20-21,1,SALE OF OLD SAMSUNG MONITOR,67.7966,1,CGST 9%@SGST 9%,2020-2021,85285100,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,67.8,null,F,null,null,12,0
2,SEIPL,176,SFA,22/07/2020,18,F0001/20-21,1,SALE OF OLD HP MONITOR,67.7966,1,CGST 9%@SGST 9%,2020-2021,85285100,null,null,null,null,null,null,null,null,10,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,677.97,null,F,null,null,122,0
2,SEIPL,176,SFA,22/07/2020,19,F0001/20-21,1,SALE OF OLD IPHONE 8 64 GB ,178.5714,1,CGST 6%@SGST 6%,2020-2021,8517,null,null,null,null,null,null,null,null,1,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,178.57,null,F,null,null,22,0
2,SEIPL,176,SFA,22/07/2020,20,F0001/20-21,1,SALE OF OLD HP 705 G2 ELITEDESK DM DESKTOP,7203.3898,1,CGST 9%@SGST 9%,2020-2021,84713010,null,null,null,null,null,null,null,null,7,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,50423.73,null,F,null,null,9076,0
2,SEIPL,176,SFA,22/07/2020,21,F0001/20-21,1,SALE OF OLD HP ELITEBOOK 745 G3 LAPTOP,9322.0339,1,CGST 9%@SGST 9%,2020-2021,84713010,null,null,null,null,null,null,null,null,3,null,null,C,null,null,null,null,HLPL/D067-020/19,null,null,NO.,null,null,0,34,28/07/2020 00:00:00,null,null,null,null,null,null,27966.1,null,F,null,null,5034,0
