

<<START>>,<<FMS_SECURITY_MST>>,,,, 	(27-APR-2025 10:57:34)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825069,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825069,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825070,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825070,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825071,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825071,0,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825072,1,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825072,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825073,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825073,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825074,1,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825074,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825075,1,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825075,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825076,1,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825076,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825077,0,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825078,2,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825078,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825078,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825079,3,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825079,2,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825079,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,43, 0, 0,825080,1,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825080,0,1,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825081,1,2,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825081,0,2,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825082,1,2,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825082,0,2,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825083,1,2,I, 	(27-APR-2025 10:57:38)
2,43, 0, 0,825083,0,2,I, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825084,0,1,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825085,0,1,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825086,0,1,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825087,0,1,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825088,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825084,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825085,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825085,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825086,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825086,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825087,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825087,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825088,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825088,0,1,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825084,0,2,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825084,0,2,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825085,0,2,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825085,0,2,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825086,0,2,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825086,0,2,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825087,0,2,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825087,0,2,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,1, 0, 0,825088,0,2,D, 	(27-APR-2025 10:57:38)
2,1, 0, 0,825088,0,2,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,15, 0, 0,825089,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825090,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825091,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825092,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825092,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825093,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825093,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825094,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825094,0,1,I, 	(27-APR-2025 10:57:38)
2,51, 0, 0,825095,2,1,I, 	(27-APR-2025 10:57:38)
2,51, 0, 0,825095,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825095,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825096,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825096,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825097,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825097,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825098,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825098,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,51, 0, 0,825099,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825100,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825101,2,1,D, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825101,2,2,D, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825101,2,2,D, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825101,1,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825101,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825102,1,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825102,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825103,1,2,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825103,1,1,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825103,1,1,T, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825103,0,2,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825103,0,1,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825103,0,1,T, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825104,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825105,0,1,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825106,1,1,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825106,1,2,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825106,1,2,T, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825106,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825106,0,2,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825107,1,1,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825107,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,20, 0, 0,825108,0,1,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825108,0,2,T, 	(27-APR-2025 10:57:38)
2,20, 0, 0,825108,0,2,T, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825109,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825110,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825111,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825112,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825112,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825113,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825114,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825114,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825115,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825116,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825117,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825117,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825118,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,14, 0, 0,825118,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
