

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(10-SEP-2025 17:22:44)
16,10,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,13,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,13,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,11,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,11,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,12,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,12,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,14,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,14,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,15,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,15,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,16,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
16,16,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
19,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
19,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
20,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
20,1,0,2,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
20,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
20,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
20,1,0,1,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
20,1,0,1,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
20,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
20,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
21,1,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,6,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,7,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,1,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
21,1,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,4,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,4,2,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,4,2,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,4,2,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
22,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,1,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,4,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
23,2,0,4,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,1,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,4,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,4,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
23,2,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,1,0,3,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,2,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,1,0,1,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,8,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,7,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,10,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,11,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,14,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,2,0,14,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,8,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,9,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,7,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,7,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,11,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,6,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,15,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,2,0,15,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,2,0,18,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,2,0,18,0,L,Gail,3, 	(10-SEP-2025 17:22:47)
23,2,0,19,0,L,Gail,3, 	(10-SEP-2025 17:22:47)
23,2,0,19,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,2,0,16,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,2,0,16,0,L,Gail,3, 	(10-SEP-2025 17:22:47)
23,2,0,14,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
23,2,0,14,1,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,2,0,13,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,2,0,13,1,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,2,0,17,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,2,0,17,0,L,Gail,4, 	(10-SEP-2025 17:22:47)
23,2,0,17,0,L,Gail,4, 	(10-SEP-2025 17:22:47)
23,0,23,6,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,7,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,26,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,40,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,40,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,41,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,41,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,1,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,2,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,6,1,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,6,2,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,29,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,29,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,30,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,30,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,31,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,31,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,32,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,32,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,33,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,33,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,34,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,34,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,35,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,35,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,14,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,15,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,16,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,27,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,28,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,36,0,L,Gail,2, 	(10-SEP-2025 17:22:47)
23,0,23,36,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,37,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,37,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,4,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,5,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,8,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,9,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,10,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,11,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,12,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,13,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,17,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,18,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,20,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,29,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,29,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,3,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:47)
23,0,23,19,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,21,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,22,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,23,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,24,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,25,0,L,PIL ANK,2, 	(10-SEP-2025 17:22:47)
23,0,23,38,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,38,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,39,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,39,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,45,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,45,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,42,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,42,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,43,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,43,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,44,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,44,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,42,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,42,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,48,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,48,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,49,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,49,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,50,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,50,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,51,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,51,0,L,Gail,3, 	(10-SEP-2025 17:22:47)
23,0,23,51,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,52,0,L,Gail,3, 	(10-SEP-2025 17:22:47)
23,0,23,52,0,L,Gail,3, 	(10-SEP-2025 17:22:47)
23,0,23,47,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,47,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,46,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,46,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,43,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,43,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,44,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,44,1,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,45,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
23,0,23,45,0,L,Gail,1, 	(10-SEP-2025 17:22:47)
24,1,0,2,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,2,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,2,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,5,3,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,5,3,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,5,4,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,5,4,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,6,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,6,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,7,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,7,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,8,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,8,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,8,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,8,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,9,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,9,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,10,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,10,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,11,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,11,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,11,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,11,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,13,0,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,13,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,13,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,13,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,7,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,7,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:47)
24,1,0,9,1,L,GSPL,1, 	(10-SEP-2025 17:22:47)
24,1,0,9,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,12,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,12,1,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,12,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,4,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,5,1,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,5,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,5,2,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,5,2,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,3,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,1,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,5,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
24,2,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,2,0,1,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:48)
24,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
24,1,0,1,0,L,GAIL DAHEJ,6, 	(10-SEP-2025 17:22:48)
24,0,24,2,1,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,1,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,2,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,2,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,3,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,3,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,1,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,0,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,0,L,PipeInfra,5, 	(10-SEP-2025 17:22:48)
24,0,24,2,4,L,Gail,4, 	(10-SEP-2025 17:22:48)
24,0,24,2,4,L,Gail,4, 	(10-SEP-2025 17:22:48)
24,0,24,1,1,L,PIL MSK,5, 	(10-SEP-2025 17:22:48)
24,0,24,3,0,L,Gail,5, 	(10-SEP-2025 17:22:48)
24,0,24,3,0,L,Gail,1, 	(10-SEP-2025 17:22:48)
24,0,24,4,0,L,Gail,1, 	(10-SEP-2025 17:22:48)
24,0,24,4,0,L,Gail,1, 	(10-SEP-2025 17:22:48)
25,1,0,1,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
25,1,0,2,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
25,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,2,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,4,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
25,1,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,4,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,5,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
25,1,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,3,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
25,1,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
25,1,0,3,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,1,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,5,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,5,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,6,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,6,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,11,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,11,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,11,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,12,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,14,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,14,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,14,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,1,1,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,1,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,7,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,7,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,7,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,13,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,13,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,13,1,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,13,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,2,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,2,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,2,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,2,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,8,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,8,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,9,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,9,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,10,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,10,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,12,1,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,12,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,1,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,1,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,3,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,4,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,3,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,3,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,3,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,4,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,1,0,4,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,1,0,4,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,6,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,6,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,6,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,16,0,L,PIL MSK,5, 	(10-SEP-2025 17:22:48)
26,2,0,9,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,9,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,9,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,10,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,13,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,13,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,14,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,14,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,14,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,15,0,L,GSPL,1, 	(10-SEP-2025 17:22:48)
26,2,0,15,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,15,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,16,2,L,PIL MSK,5, 	(10-SEP-2025 17:22:48)
26,2,0,16,2,L,PIL MSK,5, 	(10-SEP-2025 17:22:48)
26,2,0,12,0,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,12,0,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,15,1,L,GAIL HAZ,1, 	(10-SEP-2025 17:22:48)
26,2,0,15,1,L,PIL HAZ,1, 	(10-SEP-2025 17:22:48)
